,name,protein,protein_akg_pct,portion_for_protein
446,Kangkung,3.0,0.05,20.0
447,Kangkung kukus,3.2,0.05333333333333334,18.75
448,Kangkung rebus,2.5,0.041666666666666664,24.0
449,Kangkung tumis,1.8,0.030000000000000002,33.333333333333336
450,Kapri Muda,3.3,0.055,18.181818181818183
451,Kapusa,4.4,0.07333333333333333,13.636363636363635
452,Karawila,2.3,0.03833333333333333,26.086956521739133
453,Karedok ,5.9,0.09833333333333334,10.169491525423728
454,Karedok sayur,2.2,0.03666666666666667,27.27272727272727
455,Karoket ,11.2,0.18666666666666665,5.357142857142858
456,Katak,16.4,0.2733333333333333,3.658536585365854
457,Kawista segar,3.5,0.058333333333333334,17.142857142857142
458,Kecap,5.7,0.095,10.526315789473683
459,Kecimpring singkong goreng,1.2,0.02,50.0
460,Kecipir biji,32.8,0.5466666666666666,1.829268292682927
461,Kecipir buah muda,2.9,0.04833333333333333,20.689655172413794
462,Kecipir muda segar,2.9,0.04833333333333333,20.689655172413794
463,Kecombrang segar,0.9,0.015000000000000001,66.66666666666667
464,Kedondong segar ,0.5,0.008333333333333333,120.0
465,Keju,22.8,0.38,2.631578947368421
466,Keju Kacang Tanah,27.0,0.45,2.2222222222222223
467,Kelapa Setengah Tua daging,4.0,0.06666666666666667,15.0
468,Kelapa Tua daging,3.4,0.056666666666666664,17.647058823529413
469,Kelewih,1.5,0.025,40.0
470,Kelinci daging segar,16.9,0.2816666666666666,3.550295857988166
471,Kembang Turi,1.8,0.030000000000000002,33.333333333333336
472,Kembang tahu,48.9,0.815,1.2269938650306749
473,Kentang,2.0,0.03333333333333333,30.0
474,Keong,12.0,0.2,5.0
475,Kepiting,13.8,0.23,4.3478260869565215
476,Kerang dendeng mentah,41.1,0.685,1.4598540145985401
477,Keremes,1.6,0.02666666666666667,37.5
478,Keribang ubi segar,1.3,0.021666666666666667,46.15384615384615
479,Keripik bayam,4.9,0.08166666666666668,12.244897959183673
480,Keripik gadung,2.8,0.04666666666666666,21.42857142857143
481,Keripik kentang,2.7,0.045000000000000005,22.22222222222222
482,Keripik lampung,1.7,0.028333333333333332,35.294117647058826
483,Keripik oncom,8.3,0.13833333333333334,7.228915662650602
484,Keripik singkong,0.9,0.015000000000000001,66.66666666666667
485,Keripik singkong berbumbu,2.2,0.03666666666666667,27.27272727272727
486,Kerokot segar,1.7,0.028333333333333332,35.294117647058826
487,Kerupuk Ikan berpati,16.0,0.26666666666666666,3.75
488,Kerupuk Sayong ,17.3,0.28833333333333333,3.468208092485549
489,Kerupuk Udang ,30.0,0.5,2.0
490,Kerupuk cumi goreng,6.9,0.115,8.695652173913043
491,Kerupuk kemplang  (ikan) mentah,1.8,0.030000000000000002,33.333333333333336
492,Kerupuk kemplang goreng,5.6,0.09333333333333332,10.714285714285715
493,Kerupuk kemplang panggang,9.7,0.16166666666666665,6.185567010309279
494,Kerupuk mie kuning goreng,0.1,0.0016666666666666668,600.0
495,Kerupuk udang goreng,4.7,0.07833333333333334,12.76595744680851
496,Kerupuk urat,53.7,0.895,1.1173184357541899
497,Kesemek,0.8,0.013333333333333334,75.0
498,Ketan hitam matang,4.0,0.06666666666666667,15.0
499,Ketan putih matang,3.0,0.05,20.0
500,Ketapang ,11.0,0.18333333333333332,5.454545454545454
501,Ketela Pohon Kuning,0.8,0.013333333333333334,75.0
502,Ketela pohon/singkong kukus,1.2,0.02,50.0
503,Ketimun madura segar,0.5,0.008333333333333333,120.0
504,Ketoprak,7.9,0.13166666666666668,7.594936708860759
505,Ketumbar,14.1,0.235,4.25531914893617
506,Ketupat Tahu ,2.6,0.043333333333333335,23.076923076923077
507,Ketupat ketan,4.0,0.06666666666666667,15.0
508,Kodok segar,16.4,0.2733333333333333,3.658536585365854
509,Komak polong segar,3.3,0.055,18.181818181818183
510,Kool Kembang,2.4,0.04,25.0
511,Kool Merah kool putih,1.4,0.02333333333333333,42.85714285714286
512,Kopi bagian yang larut,17.4,0.29,3.4482758620689657
513,Kopi bubuk instant,12.3,0.20500000000000002,4.878048780487805
514,Koro Benguk biji,24.0,0.4,2.5
515,Koro Benguk tempe,10.2,0.16999999999999998,5.882352941176471
516,Koro Kerupuk biji,8.3,0.13833333333333334,7.228915662650602
517,Koro Loke biji,2.7,0.045000000000000005,22.22222222222222
518,Koro Roway biji,12.5,0.20833333333333334,4.8
519,Koro Wedus biji,22.2,0.37,2.7027027027027026
520,Koro Wedus buah muda,3.0,0.05,20.0
521,Koya,4.2,0.07,14.285714285714285
522,Koya mirasa,8.0,0.13333333333333333,7.5
523,Kranji segar,2.1,0.035,28.57142857142857
524,Kripik Tempe Goreng ,40.3,0.6716666666666666,1.488833746898263
525,Krokot,1.7,0.028333333333333332,35.294117647058826
526,Kucai,2.2,0.03666666666666667,27.27272727272727
527,Kucai Muda (Lokio),3.8,0.06333333333333332,15.789473684210527
528,Kuda daging segar,18.1,0.3016666666666667,3.3149171270718227
529,Kue Apem ,1.6,0.02666666666666667,37.5
530,Kue Bugis ,1.0,0.016666666666666666,60.0
531,Kue Koya ,4.2,0.07,14.285714285714285
532,Kue Pacar Cina ,0.7,0.011666666666666665,85.71428571428572
533,Kue Talam ,5.0,0.08333333333333333,12.0
534,Kue Tambang ,26.0,0.43333333333333335,2.3076923076923075
535,Kue ali,3.8,0.06333333333333332,15.789473684210527
536,Kue bangket,1.5,0.025,40.0
537,Kue mangkok ,1.0,0.016666666666666666,60.0
538,Kue putu cangkir,5.3,0.08833333333333333,11.320754716981133
539,Kue putu singkong,1.2,0.02,50.0
540,Kue thipan,2.9,0.04833333333333333,20.689655172413794
541,Kulit melinjo,4.5,0.075,13.333333333333334
542,Kundur segar,0.4,0.006666666666666667,150.0
543,Kunyit,2.0,0.03333333333333333,30.0
544,Kura-kura,19.1,0.31833333333333336,3.1413612565445024
545,Kwaci,30.6,0.51,1.9607843137254901
546,Kwark (Quark),19.0,0.31666666666666665,3.1578947368421053
547,Labu kuning segar,1.7,0.028333333333333332,35.294117647058826
548,Labu waluh segar,1.1,0.018333333333333333,54.54545454545454
549,Laksa ,2.7,0.045000000000000005,22.22222222222222
550,Lamtoro (pete cina) biji muda,5.7,0.095,10.526315789473683
551,Lamtoro biji tua,10.6,0.17666666666666667,5.660377358490567
552,Lamtoro tempe,11.0,0.18333333333333332,5.454545454545454
553,Langsat,0.9,0.015000000000000001,66.66666666666667
554,Lantar segar,2.2,0.03666666666666667,27.27272727272727
555,Lanting getuk,0.9,0.015000000000000001,66.66666666666667
556,Lawar babi masakan,17.0,0.2833333333333333,3.5294117647058822
557,Lawar penyu masakan,23.0,0.38333333333333336,2.608695652173913
558,Lawara jangang masakan,5.0,0.08333333333333333,12.0
559,Lawara penjah masakan,7.4,0.12333333333333334,8.108108108108107
560,Ledre pisang,4.8,0.08,12.5
561,Lema/ Rebung asam,1.0,0.016666666666666666,60.0
562,Lemak ikan,12.0,0.2,5.0
563,Lemon segar,0.5,0.008333333333333333,120.0
564,Lemonade,0.0,0.0,inf
565,Lemper ,3.8,0.06333333333333332,15.789473684210527
566,Lempog durian,3.5,0.058333333333333334,17.142857142857142
567,Lepok/Ubi rumput,2.8,0.04666666666666666,21.42857142857143
568,Leunca buah,1.9,0.03166666666666666,31.578947368421055
569,Leverwost (sosis hati),16.0,0.26666666666666666,3.75
570,Lilin bungkus gedi,2.3,0.03833333333333333,26.086956521739133
571,Lobak,0.9,0.015000000000000001,66.66666666666667
572,Lopis ,2.8,0.04666666666666666,21.42857142857143
573,Lupis ketan,1.8,0.030000000000000002,33.333333333333336
574,Madu,0.3,0.005,200.0
575,Maizena tepung,0.3,0.005,200.0
576,Makaroni,8.7,0.145,6.8965517241379315
577,Mangga Golek,0.5,0.008333333333333333,120.0
578,Mangga Indramayu,0.8,0.013333333333333334,75.0
579,Mangga Kopek,0.4,0.006666666666666667,150.0
580,Mangga Muda,0.5,0.008333333333333333,120.0
581,Mangga kwini segar,0.7,0.011666666666666665,85.71428571428572
582,Mangga manalagi segar,1.0,0.016666666666666666,60.0
583,Manggis,0.6,0.01,100.0
584,Markisa segar,3.5,0.058333333333333334,17.142857142857142
585,Martabak  manis,4.7,0.07833333333333334,12.76595744680851
586,Masekat,2.1,0.035,28.57142857142857
587,Matoa segar,1.2,0.02,50.0
588,Melinjo,5.0,0.08333333333333333,12.0
589,Melon segar,0.6,0.01,100.0
590,Menjangan daging dendeng mentah,55.8,0.9299999999999999,1.0752688172043012
591,Menteng,1.7,0.028333333333333332,35.294117647058826
592,Merica,11.5,0.19166666666666668,5.217391304347826
593,Mi basah,0.6,0.01,100.0
594,Mie aceh rebus,3.0,0.05,20.0
595,Mie ayam,6.2,0.10333333333333333,9.67741935483871
596,Mie basah,0.6,0.01,100.0
597,Mie celon,3.0,0.05,20.0
598,Misro ,0.8,0.013333333333333334,75.0
599,Moon tahu,8.0,0.13333333333333333,7.5
600,Mostarda metan -sawi,2.3,0.03833333333333333,26.086956521739133
601,Mujahir acar kuning masakan,17.8,0.2966666666666667,3.3707865168539324
602,Nanas,0.4,0.006666666666666667,150.0
603,Nanas palembang segar,0.7,0.011666666666666665,85.71428571428572
604,Nangka Muda,2.0,0.03333333333333333,30.0
605,Nangka biji,4.2,0.07,14.285714285714285
606,Nangka masak di pohon,1.2,0.02,50.0
607,Nasi,3.0,0.05,20.0
608,Nasi Goreng ,3.2,0.05333333333333334,18.75
609,Nasi gurih,4.7,0.07833333333333334,12.76595744680851
610,Nopia spesial,5.3,0.08833333333333333,11.320754716981133
611,Olah-olah,2.1,0.035,28.57142857142857
612,Oncom,13.0,0.21666666666666667,4.615384615384615
613,Oncom Hitam Goreng ,12.0,0.2,5.0
614,Oncom Kedele,13.0,0.21666666666666667,4.615384615384615
615,Oncom Merah Goreng ,6.8,0.11333333333333333,8.823529411764707
616,Oncom Merah Sayur (tumis) ,2.0,0.03333333333333333,30.0
617,Oncom pepes,5.2,0.08666666666666667,11.538461538461538
618,Ongol-ongol ,1.5,0.025,40.0
619,Ongol-ongol sagu,0.3,0.005,200.0
620,Otak,10.4,0.17333333333333334,5.769230769230769
621,Oyek,0.9,0.015000000000000001,66.66666666666667
622,Oyek (dari singkong),2.3,0.03833333333333333,26.086956521739133
623,Pala biji,7.5,0.125,8.0
624,Pala daging,0.3,0.005,200.0
625,Paniki masak santan masakan,28.5,0.475,2.1052631578947367
626,Papais ,3.0,0.05,20.0
627,Parede baleh masakan,10.5,0.175,5.714285714285714
628,Paria (Pare),1.1,0.018333333333333333,54.54545454545454
629,Paria Putih kukus,0.8,0.013333333333333334,75.0
630,Paria putih segar,1.0,0.016666666666666666,60.0
631,Pastel,4.5,0.075,13.333333333333334
632,Pe-Cay,1.8,0.030000000000000002,33.333333333333336
633,Peda Ikan Banjar,28.0,0.4666666666666667,2.142857142857143
634,Pelecing kangkung,2.5,0.041666666666666664,24.0
635,Pempek adaan,4.9,0.08166666666666668,12.244897959183673
636,Pempek belida,4.2,0.07,14.285714285714285
637,Pempek kapal selam,4.5,0.075,13.333333333333334
638,Pempek tenggiri,7.2,0.12000000000000001,8.333333333333334
639,Pencok lele masakan,7.8,0.13,7.6923076923076925
640,Penyu serapah masakan,13.1,0.21833333333333332,4.580152671755726
641,Pepaya lodeh,11.6,0.19333333333333333,5.172413793103448
642,Pepaya segar,0.5,0.008333333333333333,120.0
643,Pete Segar,10.4,0.17333333333333334,5.769230769230769
644,Peterseli,3.7,0.06166666666666667,16.216216216216214
645,Petis Ikan,20.0,0.3333333333333333,3.0
646,Petis Udang,15.0,0.25,4.0
647,Petis udang pasta,15.0,0.25,4.0
648,Pindang Ikan Banjar,28.0,0.4666666666666667,2.142857142857143
649,Pindang Ikan Benggol,31.0,0.5166666666666667,1.935483870967742
650,Pindang Ikan Layang,30.0,0.5,2.0
651,Pindang Ikan Selar Kecil,27.0,0.45,2.2222222222222223
652,Pindang kenari masakan,9.5,0.15833333333333333,6.315789473684211
653,Pisang Goreng ,2.3,0.03833333333333333,26.086956521739133
654,Pisang Mas,1.4,0.02333333333333333,42.85714285714286
655,Pisang Raja,1.2,0.02,50.0
656,Pisang Raja Sere (Susu),1.2,0.02,50.0
657,Pisang angleng (pisang ampyang) segar,1.3,0.021666666666666667,46.15384615384615
658,Pisang gapi segar ,2.1,0.035,28.57142857142857
659,Pisang goroho segar,1.9,0.03166666666666666,31.578947368421055
660,Pisang hijau segar,2.0,0.03333333333333333,30.0
661,Pisang kayu segar,1.4,0.02333333333333333,42.85714285714286
662,Pisang ketip segar,1.1,0.018333333333333333,54.54545454545454
663,Pisang mas bali,1.4,0.02333333333333333,42.85714285714286
664,Prey (bawang daun),2.2,0.03666666666666667,27.27272727272727
665,Pucuk lumai/daun leunca segar,4.5,0.075,13.333333333333334
666,Pulut,2.6,0.043333333333333335,23.076923076923077
667,Pundut nasi,1.9,0.03166666666666666,31.578947368421055
668,Putri malu segar,3.6,0.060000000000000005,16.666666666666668
669,Putu Mayang ,1.0,0.016666666666666666,60.0
670,RW anjing masakan,24.6,0.41000000000000003,2.4390243902439024
671,Ragi,43.0,0.7166666666666667,1.3953488372093024
672,Rambutan,0.9,0.015000000000000001,66.66666666666667
673,Rambutan Aceh,0.0,0.0,inf
674,Rambutan binjai segar,0.5,0.008333333333333333,120.0
675,Rambutan sinyonya,0.0,0.0,inf
676,Rarawuan ,7.3,0.12166666666666666,8.219178082191782
677,Rebon (udang kecil segar),16.2,0.26999999999999996,3.7037037037037037
678,Rebon kering,29.4,0.49,2.0408163265306123
679,Rebung,0.6,0.01,100.0
680,Rempeyek kacang tolo,11.2,0.18666666666666665,5.357142857142858
681,Rempeyek kacang uci,17.0,0.2833333333333333,3.5294117647058822
682,Rendang sapi masakan,22.6,0.3766666666666667,2.654867256637168
683,Renggi goreng,4.7,0.07833333333333334,12.76595744680851
684,Roti Gambang ,7.5,0.125,8.0
685,Roti Putih,8.0,0.13333333333333333,7.5
686,Roti boong,5.5,0.09166666666666666,10.909090909090908
687,Roti warna sawo matang,7.9,0.13166666666666668,7.594936708860759
688,Rujak cingur,11.3,0.18833333333333335,5.309734513274336
689,Rusa daging dendeng mentah,40.5,0.675,1.4814814814814814
690,Rusip,11.5,0.19166666666666668,5.217391304347826
691,Saga biji tanpa kulit,30.6,0.51,1.9607843137254901
692,Sagu Ambon ,0.6,0.01,100.0
693,Sagu Lemak (Kue Sagon),2.8,0.04666666666666666,21.42857142857143
694,Sagu aren kering,0.6,0.01,100.0
695,Sagu aren segar,0.6,0.01,100.0
696,Sagu forno,0.5,0.008333333333333333,120.0
697,Sagu singkong kering,0.5,0.008333333333333333,120.0
698,Sagu sinole,0.8,0.013333333333333334,75.0
699,Salak bali segar,0.5,0.008333333333333333,120.0
700,Salak pondoh segar,0.8,0.013333333333333334,75.0
701,Santan (dengan air),2.0,0.03333333333333333,30.0
702,Santan (kelapa saja),4.2,0.07,14.285714285714285
703,Santan murni,4.2,0.07,14.285714285714285
704,Sapi abon,18.0,0.3,3.3333333333333335
705,Sapi babat segar,17.6,0.29333333333333333,3.4090909090909087
706,Sapi daging asap,32.0,0.5333333333333333,1.875
707,Sapi daging dendeng mentah,55.0,0.9166666666666666,1.0909090909090908
708,Sapi daging gemuk segar,17.5,0.2916666666666667,3.4285714285714284
709,Sapi daging kornet,16.0,0.26666666666666666,3.75
710,Sapi daging kurus segar,19.6,0.3266666666666667,3.061224489795918
711,Sapi daging lemak sedang segar,18.8,0.31333333333333335,3.1914893617021276
712,Sapi daging sosis (Worst),14.5,0.24166666666666667,4.137931034482759
713,Sapi dideh/darah,21.9,0.365,2.7397260273972606
714,Sapi hati sosis (liverworst),16.0,0.26666666666666666,3.75
715,Sapi keleponan segar,10.5,0.175,5.714285714285714
716,Sapi liver segar,19.7,0.3283333333333333,3.0456852791878175
717,Sapi otak segar,10.4,0.17333333333333334,5.769230769230769
718,Sapi paru dendeng mentah,57.3,0.955,1.0471204188481675
719,Sapi paru goreng,23.9,0.3983333333333333,2.5104602510460254
720,Sapi usus segar,14.0,0.23333333333333334,4.285714285714286
721,Sarang Burung,37.5,0.625,1.6
722,Sardines dalam kaleng,21.1,0.3516666666666667,2.8436018957345968
723,Sari Kedelai bubuk,30.0,0.5,2.0
724,Sarimuka,2.3,0.03833333333333333,26.086956521739133
725,Sate Bandeng,12.1,0.20166666666666666,4.958677685950414
726,Sate Kulit ,15.5,0.25833333333333336,3.870967741935484
727,Sate pusut masakan,12.9,0.215,4.651162790697675
728,Sawi putih / pecai segar,1.0,0.016666666666666666,60.0
729,Sawi tanah segar,1.3,0.021666666666666667,46.15384615384615
730,Sawo,0.5,0.008333333333333333,120.0
731,Sawo Manila segar,0.5,0.008333333333333333,120.0
732,Sayur lebui,2.1,0.035,28.57142857142857
733,Sayur lilin-terubuk,2.7,0.045000000000000005,22.22222222222222
734,Sayur sop,1.3,0.021666666666666667,46.15384615384615
735,Sayur umbut kelapa,5.2,0.08666666666666667,11.538461538461538
736,Sayur umbut rotan,5.4,0.09000000000000001,11.11111111111111
737,Selada Air,1.7,0.028333333333333332,35.294117647058826
738,Selada Air rebus,2.7,0.045000000000000005,22.22222222222222
739,Seledri,1.0,0.016666666666666666,60.0
740,Semangka,0.5,0.008333333333333333,120.0
741,Sente,0.6,0.01,100.0
742,Sepi masakan,7.9,0.13166666666666668,7.594936708860759
743,Serimping talas kebumen,2.5,0.041666666666666664,24.0
744,Setrup sirup,0.0,0.0,inf
745,Sie reuboh masakan,11.2,0.18666666666666665,5.357142857142858
746,Singkah (rotan muda),5.1,0.08499999999999999,11.764705882352942
747,Singkong kukus,1.2,0.02,50.0
748,Singkong tape,0.5,0.008333333333333333,120.0
749,Siomay ,4.4,0.07333333333333333,13.636363636363635
750,Sirup,0.0,0.0,inf
751,Sop Kool dan Wortel,0.6,0.01,100.0
752,Sop buntut masakan,7.5,0.125,8.0
753,Sop kambing masakan,5.5,0.09166666666666666,10.909090909090908
754,Sop konro masakan,7.4,0.12333333333333334,8.108108108108107
755,Sop saudara masakan,7.2,0.12000000000000001,8.333333333333334
756,Soto bandung masakan,3.9,0.065,15.384615384615385
757,Soto betawi masakan,2.5,0.041666666666666664,24.0
758,Soto jeroan masakan,11.8,0.19666666666666668,5.084745762711864
759,Soto madura masakan,3.5,0.058333333333333334,17.142857142857142
760,Soto padang masakan,5.9,0.09833333333333334,10.169491525423728
761,Soto pekalongan masakan,3.0,0.05,20.0
762,Soto sulung masakan,2.3,0.03833333333333333,26.086956521739133
763,Soto tanpa Daging ,0.4,0.006666666666666667,150.0
764,Spaghetti,7.4,0.12333333333333334,8.108108108108107
765,Srikaya,1.7,0.028333333333333332,35.294117647058826
766,Sukun tua segar,1.6,0.02666666666666667,37.5
767,Susu Kambing,4.3,0.07166666666666667,13.953488372093023
768,Susu Kedelai,3.5,0.058333333333333334,17.142857142857142
769,Susu Kental Manis,8.2,0.13666666666666666,7.317073170731708
770,Susu Kental Tak Manis,7.0,0.11666666666666667,8.571428571428571
771,Susu Sapi,3.2,0.05333333333333334,18.75
772,Susu asam untuk bayi bubuk,19.0,0.31666666666666665,3.1578947368421053
773,Susu bubuk,24.6,0.41000000000000003,2.4390243902439024
774,Susu skim bubuk,35.6,0.5933333333333334,1.6853932584269662
775,Suweg talas segar,1.4,0.02333333333333333,42.85714285714286
776,Suwir-suwir,0.5,0.008333333333333333,120.0
777,Tahu,7.8,0.13,7.6923076923076925
778,Tahu goreng,9.7,0.16166666666666665,6.185567010309279
779,Tahu telur,12.6,0.21,4.761904761904762
780,Talas bogor kukus,1.5,0.025,40.0
781,Talas viqueque segar,1.8,0.030000000000000002,33.333333333333336
782,Tales kukus,1.5,0.025,40.0
783,Tales mentah,1.9,0.03166666666666666,31.578947368421055
784,Taoco,10.4,0.17333333333333334,5.769230769230769
785,Taoge kacang kedelai segar,9.0,0.15,6.666666666666667
786,Taoge seduh,3.0,0.05,20.0
787,Taoge segar,3.7,0.06166666666666667,16.216216216216214
788,Taokoa,12.9,0.215,4.651162790697675
789,Tapai ketan hitam,3.8,0.06333333333333332,15.789473684210527
790,Tapai singkong,1.4,0.02333333333333333,42.85714285714286
791,Tauco cap DAS cake,7.5,0.125,8.0
792,Tedong pallu basa masakan,10.4,0.17333333333333334,5.769230769230769
793,Teh,19.5,0.325,3.076923076923077
794,Teh hijau daun kering,28.3,0.4716666666666667,2.1201413427561837
795,Tekokak,2.0,0.03333333333333333,30.0
796,Tekwan,1.9,0.03166666666666666,31.578947368421055
797,Telur Ayam,12.8,0.21333333333333335,4.6875
798,Telur Ayam bagian putih,10.8,0.18000000000000002,5.555555555555555
799,Telur Ayam ceplok,15.1,0.25166666666666665,3.9735099337748347
800,Telur Ayam dadar,16.3,0.27166666666666667,3.680981595092024
801,Telur Bebek bagian putih,11.0,0.18333333333333332,5.454545454545454
802,Telur Bebek ceplok,15.1,0.25166666666666665,3.9735099337748347
803,Telur Bebek dadar,20.0,0.3333333333333333,3.0
804,Telur Bebek telur asin,13.6,0.22666666666666666,4.411764705882353
805,Telur Penyu,12.0,0.2,5.0
806,Telur Terubuk,31.0,0.5166666666666667,1.935483870967742
807,Telur ayam kampung ,13.6,0.22666666666666666,4.411764705882353
